ID,CAT,SCAT,TTL,DESC,NT,KV,UN,PL,CS,EW,SS,DS,TC,PM,EP,EO,TBBC
763,Overhead line,HVAC,6 x Phosphorus DCCT 3822 MVA,"Overhead lines double circuit single tower, sextuple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (3822 MVA), 30oC (3952 MVA), 40oC (3688 MVA), 45oC (3550 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,728122.4310626448,410295.1443123939,796146.0,0.0,99794.0,0.0,140630.0,209981.31635030193,143568.44720496895,2528537.3389303093
764,Overhead line,HVAC,Stage 1 development: 6 x Phosphorus DCCT 3822 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, sextuple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (3822 MVA), 30oC (3952 MVA), 40oC (3688 MVA), 45oC (3550 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,546091.8232969836,410295.1443123939,398073.0,0.0,99794.0,0.0,140630.0,209981.31635030193,143568.44720496895,1948433.7311646484
765,Overhead line,HVAC,Stage 2 development: 6 x Phosphorus DCCT 3822 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, sextuple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (3822 MVA), 30oC (3952 MVA), 40oC (3688 MVA), 45oC (3550 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,182030.6077656612,0.0,398073.0,0.0,0.0,0.0,140630.0,0.0,0.0,720733.6077656612
766,Overhead line,HVAC,2 x Phosphorus DCST 1274 MVA,"Overhead lines double circuit single tower, twin conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (1274 MVA), 30oC (1317 MVA), 40oC (1229 MVA), 45oC (1183 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,500097.1626821346,410295.1443123939,296016.49168081494,0.0,65388.0,0.0,106223.0,209981.31635030193,143568.44720496895,1731569.5622306142
767,Overhead line,HVAC,2 x Paw Paw SCST 797 MVA,"Overhead lines single circuit single tower, twin conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (797 MVA), 30oC (827 MVA), 40oC (766 MVA), 45oC (733 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,537214.3436103896,410295.1443123939,148007.6332767402,0.0,53112.0,0.0,93946.0,209981.31635030193,143568.44720496895,1596124.8847547944
768,Overhead line,HVAC,2 x Paw Paw DCST 1594 MVA,"Overhead lines double circuit single tower, twin conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (1594 MVA), 30oC (1654 MVA), 40oC (1532 MVA), 45oC (1466 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,664413.5452237539,410295.1443123939,296016.49168081494,0.0,65388.0,0.0,106223.0,209981.31635030193,143568.44720496895,1895885.9447722335
769,Overhead line,HVAC,3 x Phosphorus SCST 956 MVA,"Overhead lines single circuit single tower, triple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (956 MVA), 30oC (988 MVA), 40oC (922 MVA), 45oC (887 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,445355.5094663573,410295.1443123939,210525.88115449916,0.0,58056.35030105005,0.0,98891.22072106793,209981.31635030193,143568.44720496895,1576673.8695106392
770,Overhead line,HVAC,3 x Phosphorus DCST 1912 MVA,"Overhead lines double circuit single tower, triple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (1912 MVA), 30oC (1976 MVA), 40oC (1844 MVA), 45oC (1774 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,557103.4797772621,410295.1443123939,421051.7623089983,0.0,73498.85542783736,0.0,114333.72584785524,209981.31635030193,143568.44720496895,1929832.7312296177
771,Overhead line,HVAC,Stage 1 development: 3 x Phosphorus DCCT 1912 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, triple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (1912 MVA), 30oC (1976 MVA), 40oC (1844 MVA), 45oC (1774 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,417827.60983294656,410295.1443123939,210525.88115449916,0.0,73498.85542783736,0.0,114333.72584785524,209981.31635030193,143568.44720496895,1580030.980130803
772,Overhead line,HVAC,Stage 2 development: 3 x Phosphorus DCCT 1912 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, triple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (1912 MVA), 30oC (1976 MVA), 40oC (1844 MVA), 45oC (1774 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,139275.86994431552,0.0,210525.88115449916,0.0,0.0,0.0,114333.72584785524,0.0,0.0,464135.47694666986
773,Overhead line,HVAC,3 x Sulphur SCST 1293 MVA,"Overhead lines single circuit single tower, triple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (1293 MVA), 30oC (1342 MVA), 40oC (1242 MVA), 45oC (1189 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,577951.9428652065,410295.1443123939,210525.88115449916,0.0,58056.35030105005,0.0,98891.22072106793,209981.31635030193,143568.44720496895,1709270.3029094886
774,Overhead line,HVAC,3 x Sulphur DCST 2586 MVA,"Overhead lines double circuit single tower, triple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (2586 MVA), 30oC (2684 MVA), 40oC (2484 MVA), 45oC (2378 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,745901.8225749412,410295.1443123939,421051.7623089983,0.0,73498.85542783736,0.0,114333.72584785524,209981.31635030193,143568.44720496895,2118631.074027297
775,Overhead line,HVAC,Stage 1 development: 3 x Sulphur DCST 2586 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, triple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (2586 MVA), 30oC (2684 MVA), 40oC (2484 MVA), 45oC (2378 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,559426.3669312058,410295.1443123939,210525.88115449916,0.0,73498.85542783736,0.0,114333.72584785524,209981.31635030193,143568.44720496895,1721629.7372290625
776,Overhead line,HVAC,Stage 2 development: 3 x Sulphur DCST 2586 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, triple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (2586 MVA), 30oC (2684 MVA), 40oC (2484 MVA), 45oC (2378 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,186475.4556437353,0.0,210525.88115449916,0.0,0.0,0.0,114333.72584785524,0.0,0.0,511335.0626460897
777,Overhead line,HVAC,6 x Sulphur SCST 2586 MVA,"Overhead lines single circuit single tower, sextuple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (2586 MVA), 30oC (2684 MVA), 40oC (2484 MVA), 45oC (2378 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,688516.6623698549,410295.1443123939,398073.0,0.0,70080.0,0.0,110914.0,209981.31635030193,143568.44720496895,2031428.5702375197
778,Overhead line,HVAC,6 x Sulphur DCST 5172 MVA,"Overhead lines double circuit single tower, sextuple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (5172 MVA), 30oC (5368 MVA), 40oC (4968 MVA), 45oC (4756 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,970856.3404943679,410295.1443123939,796146.0,0.0,99794.0,0.0,140630.0,209981.31635030193,143568.44720496895,2771271.2483620327
779,Overhead line,HVAC,Stage 1 development: 6 x Sulphur DCST 5172 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, sextuple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (5172 MVA), 30oC (5368 MVA), 40oC (4968 MVA), 45oC (4756 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,728142.2553707759,410295.1443123939,398073.0,0.0,99794.0,0.0,140630.0,209981.31635030193,143568.44720496895,2130484.1632384406
780,Overhead line,HVAC,Stage 2 development: 6 x Sulphur DCST 5172 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, sextuple conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (5172 MVA), 30oC (5368 MVA), 40oC (4968 MVA), 45oC (4756 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,242714.08512359197,0.0,398073.0,0.0,0.0,0.0,140630.0,0.0,0.0,781417.0851235919
781,Overhead line,HVAC,1 x Paw Paw SCST 399 MVA,"Overhead lines single circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (399 MVA), 30oC (414 MVA), 40oC (383 MVA), 45oC (367 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,502069.48000970995,410295.1443123939,85489.3853989813,0.0,49853.0,0.0,90688.0,209981.31635030193,143568.44720496895,1491944.7732763558
782,Overhead line,HVAC,1 x Phosphorus SCST 191 MVA,"Overhead lines single circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (191 MVA), 30oC (198 MVA), 40oC (184 MVA), 45oC (177 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,291206.1189512761,306744.04074702883,78533.72495755517,0.0,38958.31178556467,0.0,75630.61741559149,167030.59255137655,113869.5652173913,1071972.9716257842
783,Overhead line,HVAC,1 x Phosphorus DCST 382 MVA,"Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (382 MVA), 30oC (396 MVA), 40oC (368 MVA), 45oC (354 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,336975.13837587007,306744.04074702883,157067.44991511034,0.0,44410.0,0.0,81082.0,167030.59255137655,113869.5652173913,1207178.7868067774
784,Overhead line,HVAC,Stage 1 development: 1 x Phosphorus DCST 382 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (382 MVA), 30oC (396 MVA), 40oC (368 MVA), 45oC (354 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,252731.35378190255,306744.04074702883,78533.72495755517,0.0,44410.0,0.0,81082.0,167030.59255137655,113869.5652173913,1044401.2772552543
785,Overhead line,HVAC,Stage 2 development: 1 x Phosphorus DCST 382 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (382 MVA), 30oC (396 MVA), 40oC (368 MVA), 45oC (354 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,84243.78459396752,0.0,78533.72495755517,0.0,0.0,0.0,81082.0,0.0,0.0,243859.50955152267
786,Overhead line,HVAC,1 x Olive SCST 221 MVA,"Overhead lines single circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (221 MVA), 30oC (229 MVA), 40oC (213 MVA), 45oC (204 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,338576.0756139743,306744.04074702883,78533.72495755517,0.0,38958.31178556467,0.0,75630.61741559149,167030.59255137655,113869.5652173913,1119342.9282884824
787,Overhead line,HVAC,1 x Olive DCST 442 MVA,"Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (442 MVA), 30oC (458 MVA), 40oC (426 MVA), 45oC (408 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,401579.2547183982,306744.04074702883,157067.44991511034,0.0,44410.0,0.0,81082.0,167030.59255137655,113869.5652173913,1271782.9031493051
788,Overhead line,HVAC,Stage 1 development: 1 x Olive DCST 442 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (442 MVA), 30oC (458 MVA), 40oC (426 MVA), 45oC (408 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,301184.44103879866,306744.04074702883,78533.72495755517,0.0,44410.0,0.0,81082.0,167030.59255137655,113869.5652173913,1092854.3645121506
789,Overhead line,HVAC,Stage 2 development: 1 x Olive DCST 442 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (442 MVA), 30oC (458 MVA), 40oC (426 MVA), 45oC (408 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,100394.81367959955,0.0,78533.72495755517,0.0,0.0,0.0,81082.0,0.0,0.0,260010.53863715474
790,Overhead line,HVAC,1 x Sulphur SCST 259 MVA,"Overhead lines single circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (259 MVA), 30oC (268 MVA), 40oC (248 MVA), 45oC (238 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,371899.5110610894,306744.04074702883,78533.72495755517,0.0,38958.31178556467,0.0,75630.61741559149,167030.59255137655,113869.5652173913,1152666.3637355973
791,Overhead line,HVAC,1 x Sulphur DCST 518 MVA,"Overhead lines double circuit single tower, single conductor per phase. Ratings calculated for summer day, 1m/s wind speed, and air temperatures of 35oC (518 MVA), 30oC (536 MVA), 40oC (496 MVA), 45oC (476 MVA)","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,443989.18010413164,306744.04074702883,157067.44991511034,0.0,44410.0,0.0,81082.0,167030.59255137655,113869.5652173913,1314192.8285350387
